city,hotel_name,tier,hotel_id,platform,score,nationality,trip_type,room_type,stay_nights,source_file,agoda_agg_score,booking_agg_score,nationality_known,is_asian_reviewer,is_solo,score_gap
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,China,Couple,One-Bedroom Pool Villa,1,alila_villas_uluwatu_b,9.0,9.4,1,1.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,Italy,Family,One-Bedroom Pool Villa,1,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,9.0,Netherlands,Couple,One-Bedroom Pool Villa,1,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,Brazil,Couple,One-Bedroom Uluwatu Pool Villa,4,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,Germany,Couple,One-Bedroom Pool Villa,3,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,French Polynesia,Solo traveler,One-Bedroom Pool Villa,4,alila_villas_uluwatu_b,9.0,9.4,1,0.0,1,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,France,Couple,One-Bedroom Uluwatu Pool Villa,5,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,France,Couple,One-Bedroom Uluwatu Pool Villa,4,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,France,Couple,One-Bedroom Pool Villa,2,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,France,Couple,One-Bedroom Uluwatu Pool Villa,3,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,Switzerland,Family,One-Bedroom Pool Villa,4,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,Saudi Arabia,Couple,One-Bedroom Uluwatu Pool Villa,2,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,9.0,Taiwan,Couple,One-Bedroom Uluwatu Pool Villa,2,alila_villas_uluwatu_b,9.0,9.4,1,1.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,Russia,Family,One-Bedroom Pool Villa,1,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,Taiwan,Family,One-Bedroom Pool Villa,2,alila_villas_uluwatu_b,9.0,9.4,1,1.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,9.0,Reunion,Couple,One-Bedroom Uluwatu Pool Villa,3,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,France,Couple,One-Bedroom Uluwatu Pool Villa,2,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,Guadeloupe,Couple,One-Bedroom Uluwatu Pool Villa,2,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,Brazil,Solo traveler,One-Bedroom Uluwatu Pool Villa,4,alila_villas_uluwatu_b,9.0,9.4,1,0.0,1,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,2.0,France,Family,One-Bedroom Uluwatu Pool Villa,1,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Bali,Alila Villas Uluwatu,Luxury,alila_villas_uluwatu,Booking.com,10.0,Colombia,Couple,One-Bedroom Uluwatu Pool Villa,3,alila_villas_uluwatu_b,9.0,9.4,1,0.0,0,-0.40000000000000036
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Australia,Group,Sands Premier King Room,2,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,United States,Couple,Sands Premier King City View,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Japan,Couple,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,South Korea,Group,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Philippines,Family with young children,Sands Premier Double Queen Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,South Korea,Solo traveler,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,1,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Thailand,Solo traveler,Sands Premier King Room,2,marina_bay_sands_a,8.8,9.2,1,1.0,1,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United States,Group,Sands Premier Double Queen Room,3,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Singapore,Family with young children,Sands Premier Double Queen Room,2,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Vietnam,Family with teens,Sands Premier Double Queen City View,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Thailand,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,Singapore,Couple,Sands Premier King Room,3,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,South Korea,Family with young children,Sands Premier Double Queen City View,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Singapore,Family with teens,Sands Premier Double Queen Gardens by the Bay View Room,2,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Philippines,Solo traveler,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,1,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Japan,Family with young children,Sands Premier Double Queen Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Australia,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Australia,Couple,Sands Premier King Room,2,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Indonesia,Group,Sands Premier Double Queen City View,2,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Japan,Couple,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Philippines,Couple,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Thailand,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Japan,Family with young children,Sands Premier King Room,3,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Indonesia,Solo traveler,Sands Premier King Room,2,marina_bay_sands_a,8.8,9.2,1,1.0,1,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United States,Couple,Sands Premier King Room,2,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Singapore,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Indonesia,Family with young children,Sands Premier King Room,2,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,6.4,Vietnam,Couple,Sands Premier King Room,3,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,South Korea,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United States,Family with teens,Sands Premier King City View,2,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Australia,Family with young children,Sands Premier Double Queen Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United States,Group,Sands Premier Double Queen Gardens by the Bay View Room,2,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,Singapore,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,South Korea,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Australia,Family with young children,Sands Premier 2-Bedroom Suite Gardens by the Bay View,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United Kingdom,Couple,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Australia,Family with young children,Sands Premier Double Queen Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Indonesia,Couple,Sands Premier Double Queen Room,2,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,United States,Couple,Sands Premier Double Queen Room,2,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,8.4,United States,Couple,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United States,Couple,Sands Premier Double Queen Gardens by the Bay View Room,2,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Philippines,Solo traveler,Sands Premier King City View,4,marina_bay_sands_a,8.8,9.2,1,1.0,1,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Philippines,Family with young children,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Singapore,Group,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,"Hong Kong SAR, China",Couple,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,8.8,Canada,Family with young children,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Philippines,Group,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Singapore,Group,Sands Premier King City View,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United States,Couple,Sands Premier King Room,2,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,8.0,Uruguay,Group,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Brunei Darussalam,Group,Sands Premier Double Queen City View,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Australia,Couple,Sands Premier Studio King Gardens by the Bay View,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,8.8,Malaysia,Family with young children,Sands Premier Double Queen City View,3,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Japan,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Singapore,Couple,Sands Premier King City View,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,Thailand,Couple,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,Canada,Couple,Sands Premier King Room,3,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Singapore,Family with young children,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,South Korea,Family with teens,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Japan,Couple,Sands Premier King City View,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Japan,Family with teens,Sands Family Suite,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Japan,Family with teens,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Philippines,Couple,Sands Premier King City View,3,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Taiwan,Family with young children,Sands Premier King Room,3,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Vietnam,Family with teens,Sands Premier King Room,2,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Cambodia,Group,Sands Premier Double Queen City View,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,China,Family with teens,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,8.8,Singapore,Couple,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,South Korea,Family with teens,Sands Premier Double Queen Room,2,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Taiwan,Family with teens,Sands Premier Double Queen City View,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United States,Family with young children,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Malaysia,Group,Sands Premier King Room,2,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,Philippines,Couple,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United Kingdom,Couple,Sands Premier King Gardens by the Bay View Room,2,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,7.2,India,Couple,Sands Premier King Room,2,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,Australia,Family with teens,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Japan,Family with young children,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,"Hong Kong SAR, China",Couple,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Canada,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Malaysia,Couple,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,South Korea,Family with young children,Sands Premier Double Queen Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Lithuania,Couple,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,United States,Couple,Sands Premier King City View,2,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Philippines,Couple,Sands Premier King City View,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United States,Couple,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Australia,Group,Sands Premier Double Queen Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Philippines,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Romania,Couple,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Türkiye,Family with young children,Sands Family Suite,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Japan,Family with teens,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Canada,Family with young children,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,Japan,Couple,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,United States,Couple,Sands Bay Suite King Gardens by the Bay View,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Taiwan,Family with teens,Sands Premier King Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,8.4,United Kingdom,Couple,Sands Premier Studio King Gardens by the Bay View,3,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.2,Australia,Couple,Sands Premier Double Queen Gardens by the Bay View Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Singapore,Family with young children,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,10.0,Australia,Family with young children,Sands Premier King Room,1,marina_bay_sands_a,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Singapore,Group,Sands Premier Double Queen City View,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Agoda,9.6,Malaysia,Family with young children,Sands Premier Double Queen Room,1,marina_bay_sands_a,8.8,9.2,1,1.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Booking.com,10.0,Canada,Couple,Sands Premier King Gardens by the Bay View,6,marina_bay_sands_b,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Booking.com,10.0,Spain,Family,Sands Premier Double Queen Gardens by the Bay View  ,2,marina_bay_sands_b,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Booking.com,10.0,Croatia,Solo traveler,Sands Premier King City View,1,marina_bay_sands_b,8.8,9.2,1,0.0,1,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Booking.com,10.0,Jersey,Couple,Stay and Savor - Sands Premier Double Queen Gardens by the Bay View,2,marina_bay_sands_b,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Booking.com,10.0,United Kingdom,Couple,"Stay Longer, Experience More - Sands Premier King",3,marina_bay_sands_b,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Booking.com,9.0,United Kingdom,Couple,"Stay Longer, Experience More - Sands Premier Double Queen City View",5,marina_bay_sands_b,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Booking.com,10.0,India,Solo traveler,Sands Family Explorers - Sands Family Suite,2,marina_bay_sands_b,8.8,9.2,1,1.0,1,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Booking.com,10.0,Australia,Couple,"Stay Longer, Experience More - Sands Premier King",3,marina_bay_sands_b,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Booking.com,8.0,United Kingdom,Group,Stay and Savor - Sands Premier King,2,marina_bay_sands_b,8.8,9.2,1,0.0,0,-0.3999999999999986
Singapore,Marina Bay Sands,Luxury,marina_bay_sands,Booking.com,10.0,Poland,Couple,Sands Premier King,1,marina_bay_sands_b,8.8,9.2,1,0.0,0,-0.3999999999999986
